,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
49343,9,CASH_IN,81132.2,C745632206,308069.0,389201.2,C265108079,5030261.06,5337009.75,0.0,0.0
41013,9,CASH_IN,402103.36,C1915148101,3134577.41,3536680.78,C413177525,3489392.77,5269179.24,0.0,0.0
89126,10,CASH_IN,167352.99,C1365872666,6107098.14,6274451.13,C793460750,1749536.5,1582183.51,0.0,0.0
15880,8,CASH_IN,274248.39,C1411840162,12556.0,286804.39,C807072084,12878.0,0.0,0.0,0.0
170610,12,CASH_IN,504613.33,C2093548188,11679.0,516292.33,C2003714184,67970.15,0.0,0.0,0.0
21019,8,CASH_IN,288377.14,C1914564647,38562.0,326939.14,C2075521461,43268.0,0.0,0.0,0.0
60732,9,CASH_IN,233817.88,C410746138,2122592.71,2356410.59,C1242584406,984946.6,867351.35,0.0,0.0
108301,10,CASH_IN,368724.3,C1364638994,0.0,368724.3,C1291253720,1624856.08,1252628.82,0.0,0.0
54828,9,CASH_IN,320451.67,C2102196186,12740.0,333191.67,C575335780,92391.85,31867.43,0.0,0.0
64939,9,CASH_IN,129065.26,C880438686,4794363.91,4923429.17,C405881980,2788678.14,4889687.47,0.0,0.0
116508,11,CASH_IN,141440.59,C939594493,20439271.57,20580712.16,C91621377,214244.15,72803.56,0.0,0.0
98439,10,CASH_IN,55594.63,C1239485561,2036815.53,2092410.16,C772456947,97844.98,341187.39,0.0,0.0
191368,13,CASH_IN,396345.56,C335192488,20854.0,417199.56,C386342896,6300.67,0.0,0.0,0.0
175373,12,CASH_IN,181741.05,C1083366672,0.0,181741.05,C1430351444,211.0,0.0,0.0,0.0
78991,10,CASH_IN,229353.84,C402620829,27492.0,256845.84,C439051693,845543.77,1065763.69,0.0,0.0
70817,9,CASH_IN,380394.43,C1554569527,103989.38,484383.81,C892981061,306384.17,0.0,0.0,0.0
104758,10,CASH_IN,145169.13,C143059725,6498707.77,6643876.9,C1306085681,528655.62,182503.32,0.0,0.0
121156,11,CASH_IN,215800.28,C51903342,108318.0,324118.28,C841808742,0.0,0.0,0.0,0.0
157294,12,CASH_IN,139879.91,C1103193831,4978124.26,5118004.18,C2105980002,237959.0,0.0,0.0,0.0
120059,11,CASH_IN,248537.6,C67169891,4725753.9,4974291.5,C333683827,911370.4,662832.8,0.0,0.0
152021,12,CASH_IN,127303.84,C407372484,5880867.76,6008171.6,C2020488612,412709.35,285405.51,0.0,0.0
105569,10,CASH_IN,366122.06,C424949155,10438.0,376560.06,C1478642183,0.0,0.0,0.0,0.0
122296,11,CASH_IN,66412.15,C78089560,2981640.05,3048052.2,C612216079,391674.14,325261.99,0.0,0.0
179649,12,CASH_IN,103507.22,C238082370,2262723.84,2366231.06,C1267426398,490677.13,388494.68,0.0,0.0
184716,13,CASH_IN,102007.28,C1385466248,3098261.86,3200269.14,C338382927,1509119.9,1708686.52,0.0,0.0
84651,10,CASH_IN,73508.44,C280261764,6028290.26,6101798.7,C1031915095,226783.76,153275.31,0.0,0.0
126560,11,CASH_IN,13065.98,C1926010189,6483871.9,6496937.88,C80361763,1457794.6,1444728.63,0.0,0.0
131166,11,CASH_IN,32578.78,C722361267,5758654.33,5791233.11,C295758941,161505.85,128927.07,0.0,0.0
132734,11,CASH_IN,110691.87,C1479849136,14748616.16,14859308.03,C653305407,3155006.34,4718052.5,0.0,0.0
18076,8,CASH_IN,208340.35,C1034606701,796602.96,1004943.3,C1333404258,795473.87,0.0,0.0,0.0
52072,9,CASH_IN,154248.11,C1911486264,1421.0,155669.11,C2079622760,19536.08,0.0,0.0,0.0
169723,12,CASH_IN,232002.21,C1604670581,3983476.44,4215478.66,C1675809149,5196511.41,4964509.2,0.0,0.0
116827,11,CASH_IN,387075.66,C574664047,1068162.21,1455237.87,C1549680453,690105.26,600243.03,0.0,0.0
64347,9,CASH_IN,148333.86,C1479419106,0.0,148333.86,C309167705,349204.14,2797230.81,0.0,0.0
190172,13,CASH_IN,132931.0,C1208921697,49929.0,182860.0,C820234826,0.0,1017030.37,0.0,0.0
71113,9,CASH_IN,269967.97,C1729457485,4287920.79,4557888.75,C694632384,515534.58,422258.77,0.0,0.0
29171,8,CASH_IN,135698.26,C1419454186,24103281.45,24238979.71,C1300519073,943458.1,807759.84,0.0,0.0
70674,9,CASH_IN,64823.82,C87183458,6317453.11,6382276.93,C1169384430,1803028.81,1858304.73,0.0,0.0
101809,10,CASH_IN,251888.69,C560745597,49733.0,301621.69,C361271987,27797.0,0.0,0.0,0.0
19083,8,CASH_IN,92750.0,C1030783476,17157680.46,17250430.46,C219771880,233164.38,254952.61,0.0,0.0
178596,12,CASH_IN,103580.0,C188554044,245233.0,348813.0,C849626741,2366053.94,2016132.25,0.0,0.0
191110,13,CASH_IN,147545.76,C1730659588,5658347.71,5805893.47,C985359594,1893763.7,1746217.94,0.0,0.0
173283,12,CASH_IN,186846.94,C99307265,11750.0,198596.94,C1141049797,4298003.83,4111156.89,0.0,0.0
61009,9,CASH_IN,260341.22,C2054107184,6010.0,266351.22,C2071722626,277056.58,16715.36,0.0,0.0
159520,12,CASH_IN,116063.04,C1600539634,30018.0,146081.04,C494013484,0.0,0.0,0.0,0.0
147007,12,CASH_IN,257401.98,C1189363430,65731.0,323132.98,C1479179361,82015.34,0.0,0.0,0.0
123239,11,CASH_IN,197711.13,C173614511,3704324.26,3902035.39,C320449846,362955.25,165244.12,0.0,0.0
36437,9,CASH_IN,702540.63,C952302072,2900649.65,3603190.28,C344610846,1409076.34,870157.79,0.0,0.0
163602,12,CASH_IN,234580.15,C709322010,1287021.71,1521601.85,C769507769,522909.7,208410.1,0.0,0.0
76406,10,CASH_IN,467876.49,C600164579,1454413.79,1922290.29,C582410861,579298.05,331087.6,0.0,0.0
122709,11,CASH_IN,317182.77,C801573355,30184.0,347366.77,C932796396,9579424.68,9262241.92,0.0,0.0
54747,9,CASH_IN,375981.31,C472575828,39033.0,415014.31,C2140322313,810.0,0.0,0.0,0.0
32199,8,CASH_IN,63933.93,C300632854,9988089.93,10052023.87,C534662976,116168.96,0.0,0.0,0.0
7256,7,CASH_IN,355458.78,C481770130,7572093.06,7927551.84,C1587143371,627316.28,77922.92,0.0,0.0
134502,11,CASH_IN,213434.07,C443335836,1446933.91,1660367.97,C187558406,6588115.53,6124709.23,0.0,0.0
123301,11,CASH_IN,272084.57,C936980542,15077739.86,15349824.43,C1161865950,4866994.24,4594909.67,0.0,0.0
138641,11,CASH_IN,206814.52,C551914719,717.0,207531.52,C1612185122,62164.1,557947.4,0.0,0.0
32149,8,CASH_IN,452881.77,C162459737,2195732.86,2648614.63,C1761353343,5270364.19,5938259.19,0.0,0.0
125650,11,CASH_IN,327701.67,C706589968,39150.0,366851.67,C2131613042,0.0,0.0,0.0,0.0
39763,9,CASH_IN,114842.36,C93526331,167093.0,281935.36,C2129363257,0.0,0.0,0.0,0.0
189902,13,CASH_IN,291535.7,C1968638754,7310875.2,7602410.89,C2005551176,745218.16,599361.19,0.0,0.0
184095,13,CASH_IN,117707.01,C1325533965,90847.0,208554.01,C675123148,354206.99,236499.97,0.0,0.0
170306,12,CASH_IN,71263.38,C35372477,7361318.69,7432582.06,C946263262,2214609.18,2216230.93,0.0,0.0
109494,11,CASH_IN,365485.87,C727429039,411.0,365896.87,C1842015231,1873065.09,1507579.22,0.0,0.0
172716,12,CASH_IN,188502.5,C1014968518,5623752.54,5812255.04,C1710002389,435312.2,398504.76,0.0,0.0
128326,11,CASH_IN,397260.84,C1023836093,5036.0,402296.84,C119715735,72.0,0.0,0.0,0.0
108197,10,CASH_IN,127391.09,C1823574096,26954.0,154345.09,C478793413,389545.43,203302.44,0.0,0.0
146233,12,CASH_IN,6264.25,C1475662266,1806915.52,1813179.77,C360148500,68458.3,62194.04,0.0,0.0
48176,9,CASH_IN,108307.91,C563418218,845647.65,953955.55,C51626955,1148694.69,1087557.1,0.0,0.0
67489,9,CASH_IN,16031.43,C15432124,3663.0,19694.43,C813515457,0.0,310640.05,0.0,0.0
166791,12,CASH_IN,211792.62,C306393533,716.0,212508.62,C1848283663,0.0,0.0,0.0,0.0
159862,12,CASH_IN,117148.64,C239395845,3030038.52,3147187.16,C1217400138,298326.72,494266.23,0.0,0.0
144813,11,CASH_IN,332284.62,C1308249025,5498475.11,5830759.73,C1939163506,1405929.01,1073644.39,0.0,0.0
164635,12,CASH_IN,296886.31,C860862840,20390.0,317276.31,C2146492320,0.0,0.0,0.0,0.0
166175,12,CASH_IN,347526.7,C1139098751,9262564.95,9610091.66,C1338294026,1581122.45,1371280.12,0.0,0.0
171029,12,CASH_IN,8262.08,C487127550,4464097.32,4472359.41,C916641446,4364182.9,5445587.23,0.0,0.0
184697,13,CASH_IN,261903.64,C1848573439,0.0,261903.64,C1869885877,385207.2,43901.31,0.0,0.0
153771,12,CASH_IN,237595.81,C1710802881,6676945.17,6914540.98,C599320469,376465.24,138869.43,0.0,0.0
51271,9,CASH_IN,211621.4,C817325798,16662.0,228283.4,C1717520963,421.0,0.0,0.0,0.0
172449,12,CASH_IN,360213.55,C553094260,11258006.72,11618220.27,C1713590563,979868.86,946907.37,0.0,0.0
176259,12,CASH_IN,417075.96,C1497866507,876600.24,1293676.2,C679287214,1684979.42,945027.55,0.0,0.0
101381,10,CASH_IN,286176.15,C309567675,51122.0,337298.15,C1672376369,722608.1,202366.09,0.0,0.0
142077,11,CASH_IN,246535.38,C699935650,267.0,246802.38,C487569150,0.0,0.0,0.0,0.0
161535,12,CASH_IN,187617.66,C439705329,8292.0,195909.66,C1087741688,0.0,0.0,0.0,0.0
29076,8,CASH_IN,29785.66,C181940678,7901463.46,7931249.12,C1231540556,113370.76,83585.1,0.0,0.0
154145,12,CASH_IN,175167.16,C481952310,8226070.57,8401237.72,C1692434834,360451.09,2964839.85,0.0,0.0
80337,10,CASH_IN,116424.24,C682314142,4453727.91,4570152.15,C1324885855,377503.22,261078.98,0.0,0.0
147262,12,CASH_IN,6380.9,C1355737347,14313798.16,14320179.07,C1225987265,1787215.63,1780834.73,0.0,0.0
160239,12,CASH_IN,44426.36,C355194793,566898.16,611324.52,C1031739591,217096.77,223443.42,0.0,0.0
113340,11,CASH_IN,155992.65,C1238122661,4528464.27,4684456.92,C1656764903,2124623.98,3365538.88,0.0,0.0
68313,9,CASH_IN,211319.99,C240949450,3008701.54,3220021.53,C1745096940,6701661.59,8879522.47,0.0,0.0
187667,13,CASH_IN,65490.86,C1402680028,6014858.21,6080349.07,C1430543710,879785.76,814294.9,0.0,0.0
122300,11,CASH_IN,212571.41,C1531091762,3814699.7,4027271.1,C1142773057,600753.46,388182.06,0.0,0.0
18991,8,CASH_IN,13730.3,C1695950868,2706568.65,2720298.95,C1683963531,34992.21,0.0,0.0,0.0
126803,11,CASH_IN,62011.39,C335326750,2772534.61,2834545.99,C829107725,258291.52,196280.14,0.0,0.0
17871,8,CASH_IN,36654.72,C147916963,2996814.21,3033468.93,C1700852615,195991.26,88097.82,0.0,0.0
38949,9,CASH_IN,302926.76,C210412435,4253023.88,4555950.64,C1907159141,2301517.75,1938620.45,0.0,0.0
25099,8,CASH_IN,238348.76,C1597545842,1955592.89,2193941.64,C1197606915,989371.26,681876.36,0.0,0.0
36486,9,CASH_IN,234315.9,C2046407196,608.0,234923.9,C399208882,35709.49,293393.62,0.0,0.0
67914,9,CASH_IN,142321.33,C1569077546,22292662.35,22434983.68,C1123629720,354038.26,58003.36,0.0,0.0
103088,10,CASH_IN,290318.5,C1118986520,0.0,290318.5,C205900011,3268328.45,2889787.15,0.0,0.0
120044,11,CASH_IN,403954.54,C658381278,2672972.08,3076926.62,C142585591,1371697.31,967742.77,0.0,0.0
79968,10,CASH_IN,485243.67,C1998517161,9638.0,494881.67,C1129235717,0.0,0.0,0.0,0.0
100256,10,CASH_IN,196266.02,C1376516182,29429059.46,29625325.48,C1652369868,2717384.65,2521118.62,0.0,0.0
123025,11,CASH_IN,198021.49,C1605203113,743840.0,941861.49,C1293405828,51236.85,0.0,0.0,0.0
50183,9,CASH_IN,60359.85,C264545478,3164594.92,3224954.77,C243962745,200025.0,0.0,0.0,0.0
123293,11,CASH_IN,67970.4,C850106628,13882056.48,13950026.87,C1346317033,185903.62,117933.22,0.0,0.0
77304,10,CASH_IN,417531.86,C1085158763,531788.76,949320.62,C222981964,0.0,40148.92,0.0,0.0
5069,5,CASH_IN,197677.22,C665829140,330964.89,528642.11,C1167066016,704745.77,455191.58,0.0,0.0
136200,11,CASH_IN,158647.41,C1284359846,2419.0,161066.41,C1696867122,0.0,0.0,0.0,0.0
92469,10,CASH_IN,270000.77,C1575092661,4213108.57,4483109.34,C1444624884,915479.74,612006.78,0.0,0.0
129780,11,CASH_IN,60390.47,C1793703356,23365.0,83755.47,C1050789203,830136.14,769745.67,0.0,0.0
53716,9,CASH_IN,184933.02,C1043643948,9177.0,194110.02,C857100926,0.0,1409104.78,0.0,0.0
103035,10,CASH_IN,389907.69,C138483229,660147.69,1050055.38,C215145189,833348.0,443440.31,0.0,0.0
144257,11,CASH_IN,118520.91,C1989012043,1364355.17,1482876.08,C1068504317,616548.82,263083.41,0.0,0.0
88365,10,CASH_IN,608112.03,C1773494926,2684277.98,3292390.01,C278048275,631628.49,23516.46,0.0,0.0
167623,12,CASH_IN,316455.56,C1666621754,644150.97,960606.54,C1635448141,872105.85,570192.45,0.0,0.0
29075,8,CASH_IN,80967.67,C2120114650,7820495.79,7901463.46,C963383848,171482.86,90515.18,0.0,0.0
18371,8,CASH_IN,163215.47,C1552629681,684735.18,847950.64,C437747500,435093.86,209542.79,0.0,0.0
54066,9,CASH_IN,162228.15,C618921833,16265.0,178493.15,C1078814158,4493259.64,4073850.27,0.0,0.0
164691,12,CASH_IN,63243.9,C569806056,27091.0,90334.9,C622927364,0.0,0.0,0.0,0.0
98603,10,CASH_IN,388606.04,C1271036238,9582.0,398188.04,C591862575,1990.62,500006.54,0.0,0.0
78383,10,CASH_IN,97250.92,C1318953737,9239938.67,9337189.59,C1817145174,196749.79,195424.06,0.0,0.0
183084,13,CASH_IN,80096.39,C2124665601,5419110.02,5499206.41,C1673437692,145037.82,64941.43,0.0,0.0
54228,9,CASH_IN,37368.26,C154260699,2344270.07,2381638.32,C1815509870,897022.37,721907.53,0.0,0.0
44210,9,CASH_IN,113461.87,C997530157,195668.0,309129.87,C940630045,0.0,0.0,0.0,0.0
60175,9,CASH_IN,62842.2,C522581430,45163.0,108005.2,C1760886989,0.0,190482.65,0.0,0.0
20294,8,CASH_IN,118490.04,C23500953,7154305.7,7272795.74,C1648214200,247960.18,130529.79,0.0,0.0
56773,9,CASH_IN,87976.2,C760239341,16723.0,104699.2,C1149788645,3854130.53,10530730.65,0.0,0.0
104827,10,CASH_IN,217467.89,C20494769,16180372.19,16397840.08,C324315918,464794.81,338074.77,0.0,0.0
128882,11,CASH_IN,149662.25,C677718682,50437.0,200099.25,C1749358982,0.0,0.0,0.0,0.0
35670,9,CASH_IN,25885.57,C33903478,10977.0,36862.57,C637773677,0.0,0.0,0.0,0.0
111885,11,CASH_IN,67958.45,C1429307813,2498032.37,2565990.82,C1921483039,3513023.05,3837921.97,0.0,0.0
136726,11,CASH_IN,248644.3,C557433623,5849208.27,6097852.57,C696216513,530032.07,281387.77,0.0,0.0
179301,12,CASH_IN,174060.64,C1276415680,3595325.93,3769386.58,C1014738812,184366.0,443678.34,0.0,0.0
81107,10,CASH_IN,817778.47,C1215868874,9448584.19,10266362.66,C1067155425,1919788.01,1102009.54,0.0,0.0
17901,8,CASH_IN,91118.47,C2111749212,6143383.04,6234501.51,C2113508588,356451.63,0.0,0.0,0.0
32723,8,CASH_IN,7317.51,C1353050963,12802408.14,12809725.65,C170133906,11579.0,12308.22,0.0,0.0
170272,12,CASH_IN,225681.94,C137702375,2025742.09,2251424.02,C952219856,4520575.16,5373870.29,0.0,0.0
64786,9,CASH_IN,18922.85,C374763175,0.0,18922.85,C1777285191,329528.83,310605.99,0.0,0.0
26776,8,CASH_IN,268839.25,C1210154220,1524068.8,1792908.05,C305259590,1007402.03,937916.52,0.0,0.0
91417,10,CASH_IN,61504.14,C75696173,312919.0,374423.14,C1198167820,273066.34,211562.2,0.0,0.0
70547,9,CASH_IN,181322.49,C812514476,10850485.79,11031808.28,C322662467,1937267.58,2622869.73,0.0,0.0
17582,8,CASH_IN,83819.57,C717268825,5297496.81,5381316.38,C1573641401,208887.91,17919.18,0.0,0.0
189563,13,CASH_IN,13809.88,C173706171,40193.0,54002.88,C1726301214,251672.57,131403.18,0.0,0.0
94741,10,CASH_IN,177872.8,C1123405982,1599543.74,1777416.54,C1805037453,620732.09,442859.29,0.0,0.0
118251,11,CASH_IN,261711.43,C2030181018,70328.0,332039.43,C1251218116,2350424.48,2088713.04,0.0,0.0
166887,12,CASH_IN,185987.94,C860801794,1343831.57,1529819.51,C1331393043,1243061.96,2489535.22,0.0,0.0
30653,8,CASH_IN,128964.88,C1648561184,12943.0,141907.88,C1918034924,1225401.91,1096437.03,0.0,0.0
20024,8,CASH_IN,35049.1,C2128178938,2845104.46,2880153.57,C1761865559,135755.75,0.0,0.0,0.0
192122,13,CASH_IN,36552.84,C737477114,8834208.71,8870761.54,C1656321562,3565674.19,3529121.35,0.0,0.0
145825,11,CASH_IN,128641.28,C769784565,5345586.92,5474228.2,C1496254520,2039502.72,2285109.06,0.0,0.0
132781,11,CASH_IN,513260.6,C599662467,21663958.86,22177219.46,C413046895,962088.16,448827.56,0.0,0.0
190741,13,CASH_IN,56542.36,C200638037,6391992.5,6448534.86,C1142114051,323055.98,166461.75,0.0,0.0
83655,10,CASH_IN,663656.69,C769233662,128748.0,792404.69,C1217062947,0.0,0.0,0.0,0.0
88357,10,CASH_IN,115724.32,C95856152,1644260.72,1759985.04,C684611914,596013.31,480288.99,0.0,0.0
189683,13,CASH_IN,239883.42,C236908459,1107016.62,1346900.04,C2125882969,3987421.69,4304266.98,0.0,0.0
97923,10,CASH_IN,288422.31,C263438625,11511525.64,11799947.95,C219913687,1650926.35,1285947.4,0.0,0.0
141727,11,CASH_IN,360117.02,C1606246181,44669.0,404786.02,C1274549499,268152.13,0.0,0.0,0.0
133757,11,CASH_IN,121209.23,C1887841755,45478.0,166687.23,C1486046100,15000.0,0.0,0.0,0.0
118754,11,CASH_IN,565260.64,C1492262616,2122897.21,2688157.85,C1717520963,21983961.41,21750681.73,0.0,0.0
113527,11,CASH_IN,34932.1,C828711361,3142311.87,3177243.97,C571720939,317664.74,282732.64,0.0,0.0
4495,4,CASH_IN,214223.74,C1307540790,6063964.27,6278188.01,C977993101,1830098.31,1615874.57,0.0,0.0
96472,10,CASH_IN,84403.67,C1039343941,429508.44,513912.11,C493351991,100197.0,15793.33,0.0,0.0
180461,12,CASH_IN,27431.18,C284105895,63235.0,90666.18,C1590084176,18436.0,0.0,0.0,0.0
27305,8,CASH_IN,239097.27,C179893203,100312.0,339409.27,C1165398731,0.0,0.0,0.0,0.0
104148,10,CASH_IN,257916.91,C1609435331,30221.0,288137.91,C1022939014,226.0,0.0,0.0,0.0
95839,10,CASH_IN,244612.8,C1500532312,0.0,244612.8,C1146719991,4066257.5,3571170.33,0.0,0.0
660,1,CASH_IN,181002.01,C1917082298,9224010.75,9405012.76,C1749186397,292975.96,277515.05,0.0,0.0
140906,11,CASH_IN,195767.86,C2060260902,52276.0,248043.86,C1474411656,2602629.49,2406861.63,0.0,0.0
106237,10,CASH_IN,17132.6,C1270142982,1504924.89,1522057.48,C302544702,1041370.44,1024237.84,0.0,0.0
91775,10,CASH_IN,12936.16,C1534164134,3926137.06,3939073.22,C643658493,3722919.48,4110529.35,0.0,0.0
66137,9,CASH_IN,43360.24,C1789631617,7426078.33,7469438.57,C148406167,64089.65,0.0,0.0,0.0
55750,9,CASH_IN,156267.12,C840786225,18562.02,174829.14,C1384323699,77084.39,0.0,0.0,0.0
624,1,CASH_IN,183250.0,C1195396074,3845245.42,4028495.42,C736709391,231999.55,46820.71,0.0,0.0
186424,13,CASH_IN,263798.68,C2094163014,4356294.31,4620092.99,C1157062321,563225.38,299426.7,0.0,0.0
177888,12,CASH_IN,39620.91,C1917679040,30605.0,70225.91,C424908593,0.0,0.0,0.0,0.0
142052,11,CASH_IN,259503.15,C664789469,837962.25,1097465.4,C1976848230,18320.0,0.0,0.0,0.0
68312,9,CASH_IN,43579.92,C162505173,2965121.62,3008701.54,C1615804266,4607485.52,5209033.36,0.0,0.0
112658,11,CASH_IN,110838.97,C1536136300,1155669.03,1266508.0,C1938348365,2559245.79,3944233.79,0.0,0.0
172462,12,CASH_IN,143369.46,C1485648758,14389556.93,14532926.39,C2127157286,342045.12,106616.43,0.0,0.0
97130,10,CASH_IN,390050.01,C1882277594,52130.0,442180.01,C45287392,97915.83,0.0,0.0,0.0
83409,10,CASH_IN,236310.88,C1353640280,2525792.18,2762103.06,C1402042164,1737398.08,1501087.2,0.0,0.0
136693,11,CASH_IN,30272.77,C2142038731,1623011.15,1653283.91,C726762476,596227.17,426180.47,0.0,0.0
190888,13,CASH_IN,47225.93,C1610779229,9948121.1,9995347.03,C1236243170,115440.64,68214.71,0.0,0.0
13633,7,CASH_IN,153626.54,C1736857511,7501127.85,7654754.39,C976133979,566790.85,418305.49,0.0,0.0
4520,4,CASH_IN,235409.03,C1538844412,10472367.8,10707776.83,C1538745405,328849.95,139849.81,0.0,0.0
164881,12,CASH_IN,46016.71,C594948352,11444229.35,11490246.05,C1013875739,6371438.92,6884613.25,0.0,0.0
81226,10,CASH_IN,150458.15,C1929281729,191424.77,341882.92,C1334677817,185801.04,35342.88,0.0,0.0
179048,12,CASH_IN,31551.3,C1342039315,4288575.07,4320126.38,C1207591469,324591.29,59270.68,0.0,0.0
53865,9,CASH_IN,21021.38,C447718705,2015216.95,2036238.33,C594250212,76017.85,105554.15,0.0,0.0
68983,9,CASH_IN,95703.33,C676137216,6493115.34,6588818.67,C50917412,118081.72,226915.03,0.0,0.0
186492,13,CASH_IN,95660.55,C1909600318,6305381.22,6401041.77,C1349854427,180805.76,85145.2,0.0,0.0
45131,9,CASH_IN,188526.6,C2000240853,11471.0,199997.6,C326101537,366008.21,177481.61,0.0,0.0
142772,11,CASH_IN,262040.26,C210495336,9113343.11,9375383.36,C1796367338,785112.53,523072.27,0.0,0.0
183057,13,CASH_IN,209774.16,C596103747,263686.71,473460.87,C1004513120,1451069.82,1418587.45,0.0,0.0
71272,9,CASH_IN,172328.23,C102726600,22823.0,195151.23,C403147759,405721.23,237694.4,0.0,0.0
119439,11,CASH_IN,91070.02,C1503088337,630896.7,721966.72,C1655034088,295523.77,204453.75,0.0,0.0
70691,9,CASH_IN,170081.94,C1306392252,8753553.22,8923635.16,C1060563153,2956077.57,3005928.21,0.0,0.0
4033,3,CASH_IN,208741.85,C1869544015,6140324.75,6349066.6,C1789550256,3152356.46,2943614.6,0.0,0.0
167899,12,CASH_IN,55866.1,C1874894169,19897.0,75763.1,C12316027,247489.52,44724.73,0.0,0.0
66313,9,CASH_IN,20870.55,C271523061,982801.0,1003671.55,C814260653,55631.0,58494.37,0.0,0.0
167326,12,CASH_IN,159550.73,C652643919,901960.71,1061511.44,C917254463,236272.0,111045.09,0.0,0.0
140144,11,CASH_IN,300688.62,C1575676073,8546265.5,8846954.12,C290555266,398529.0,174886.63,0.0,0.0
29320,8,CASH_IN,206180.34,C1371627487,6085979.28,6292159.62,C2032924554,3915596.02,6561493.61,0.0,0.0
146236,12,CASH_IN,266931.05,C1213622280,1838278.64,2105209.7,C307886493,782590.44,515659.39,0.0,0.0
20976,8,CASH_IN,172495.51,C1794296789,20148.0,192643.51,C2131324576,20545.0,0.0,0.0,0.0
148029,12,CASH_IN,140680.22,C777883246,2393889.11,2534569.33,C172396272,631802.98,786568.59,0.0,0.0
17237,8,CASH_IN,193484.86,C394833348,420.0,193904.86,C1904349935,0.0,130976.9,0.0,0.0
111668,11,CASH_IN,407088.7,C78981264,11418.0,418506.7,C1245702068,34229.0,0.0,0.0,0.0
69098,9,CASH_IN,59865.84,C417148644,25029500.69,25089366.53,C1503560125,242526.63,327793.69,0.0,0.0
89146,10,CASH_IN,220694.0,C1372643247,6106.0,226800.0,C2137848242,5640054.04,5419360.04,0.0,0.0
82821,10,CASH_IN,195700.4,C206967406,13485993.71,13681694.12,C126129101,3267951.75,2927150.64,0.0,0.0
60841,9,CASH_IN,169133.83,C1208327008,346724.35,515858.18,C1436393926,1287772.48,744556.9,0.0,0.0
63680,9,CASH_IN,536339.53,C222415982,10372597.12,10908936.65,C1079343872,1428302.71,1157952.39,0.0,0.0
109776,11,CASH_IN,146336.97,C1705019990,3207.0,149543.97,C935135907,0.0,337882.09,0.0,0.0
153662,12,CASH_IN,320843.35,C1437046186,16594.0,337437.35,C1227734949,16843.0,0.0,0.0,0.0
132650,11,CASH_IN,154772.18,C128185112,2491101.84,2645874.03,C1031244205,746541.53,948293.53,0.0,0.0
145861,11,CASH_IN,191812.34,C1628417945,10424954.44,10616766.78,C989086768,355481.06,163668.72,0.0,0.0
73190,10,CASH_IN,149319.46,C143248687,59488.0,208807.46,C1318491599,140289.91,0.0,0.0,0.0
106181,10,CASH_IN,194788.25,C772365984,6247217.02,6442005.27,C1536704362,324997.59,130209.34,0.0,0.0
82765,10,CASH_IN,160957.93,C1450318216,2314197.04,2475154.97,C1246134024,1636221.08,1475263.15,0.0,0.0
89665,10,CASH_IN,183181.17,C1024827198,5139312.57,5322493.74,C417798553,708327.13,525145.96,0.0,0.0
43400,9,CASH_IN,99607.64,C1492029697,7292140.12,7391747.76,C1725548614,148001.66,48394.02,0.0,0.0
117969,11,CASH_IN,91980.89,C1912753856,26736.0,118716.89,C1830909320,24188.34,0.0,0.0,0.0
88644,10,CASH_IN,259760.53,C2121412516,3808441.2,4068201.73,C1556875182,10660367.78,10400607.25,0.0,0.0
177179,12,CASH_IN,225495.94,C1454323062,10941.0,236436.94,C267730331,0.0,226924.29,0.0,0.0
18981,8,CASH_IN,95066.23,C142050837,1437133.59,1532199.82,C265108079,2496500.77,4937135.42,0.0,0.0
